complexity,size,function_count,comment_ratio,is_bug
19.850396465035097,14619.874196992154,3,0.388806510174536,1
13.575419375904373,14982.30692261468,4,0.13508360848870643,1
23.12739031255914,14513.119231802164,9,0.2589826478630888,1
21.395620377538954,14083.106838330343,4,0.5977490261517041,1
64.06461937091288,14887.56692669643,4,0.4436164600538747,1
29.983905082713616,15605.388283347591,8,0.25470888120991836,1
18.665175307267383,15310.581757137199,3,0.16022241473141471,1
58.314138395469655,15297.937778440131,3,0.3494820977162349,1
8.57766369788804,15277.060032490881,4,0.17414017044044433,1
42.35408881453392,14766.46217004326,4,0.5066055422007362,1
50.24024381698114,14501.852451431809,3,0.2433552558631714,1
54.6485123145947,14270.004477571943,10,0.35861862861191324,1
28.718664906505907,14453.268306348986,3,0.048336507035044496,1
29.826629365912883,14257.325848051361,7,0.3815977527251461,1
57.29845993064501,15529.013011809086,3,0.07726693279433938,1
26.848501099720362,14346.469538486948,0,0.24675326734349917,1
48.886008572461186,15208.051559523023,6,0.2822682167474161,1
16.573427865267522,15212.483037836606,3,0.2471173696613516,1
30.589309605625342,15475.71336638583,3,0.4744995930600781,1
44.494868229210844,15619.87037600027,6,0.3762151178020737,1
60.450330526987564,15466.728248016172,4,0.448366822694004,1
35.308333527132376,14760.456161922466,5,0.23618476459593926,1
23.080040319627024,15399.5119008551,5,0.4123807151909905,1
27.50806075767399,14985.079272099412,11,0.571456044411172,1
27.637021588396934,13539.701231793,4,0.4375381358024005,1
30.216551598326333,14220.845052217343,9,0.22885105430187544,1
18.687626349949998,14778.839624723954,10,0.09288801338896908,1
13.245733972317787,14638.970575971367,6,0.3709042089400622,1
26.136987055815297,15755.240361701397,2,0.1908358698483087,1
37.47032429230869,15544.670723566052,4,0.13569003947090155,1
23.109637358873428,14463.19652194386,5,0.39704637423377936,1
43.548796466376274,14496.196308210354,8,0.11215525480174149,1
26.10078064457598,14601.805969024297,10,0.14169632716509928,1
9.226937991700966,14792.389182023162,2,0.1530700570732879,1
51.07478356337216,14780.77653616488,5,0.14930398132910944,1
41.60012621255568,14734.687277796898,2,0.4215846238918508,1
26.704002010895096,16137.097823119242,8,0.3110421038339647,1
65.33367603363271,14547.077098424601,3,0.06881033438863231,1
37.12024356824266,14948.261436263767,8,0.682280700699438,1
35.81022309835616,14940.98051385295,8,0.364000280705913,1
5.888202549505003,14946.762612465942,6,0.31777133157192833,1
50.29511399061614,13749.96684580285,5,0.30799181544059384,1
19.773072586506853,14733.08468639438,7,0.8815036137906456,1
31.918596387299917,15041.522562952983,2,0.12490818819466531,1
14.31594645714552,15364.742024986605,3,0.63921693848668,1
13.095392644861732,15307.566552840059,2,0.39784013129907103,1
18.425877020838982,15306.181363598613,3,0.20554665293310095,1
22.478632277884937,15267.915797503982,5,0.3081839616629784,1
20.748409148932076,14868.08409716494,3,0.348574376870316,1
56.92725825194649,15286.885288238904,5,0.18098419890630532,1
66.12646495419133,15188.362914391715,5,0.2669848597868875,1
29.037063343056083,14394.02589334541,3,0.19991538675203083,1
42.261261618648085,14498.554126364366,4,0.6741177841434014,1
18.681962874835634,15054.936224085406,8,0.5273030189466453,1
21.787546564398664,15027.745699196317,2,0.6115487441521817,1
55.04881951228785,14469.846189792725,3,0.2726527931542669,1
27.749189679581814,14451.370140445179,5,0.34218396359122283,1
23.923040734792323,14588.93293268832,8,0.2900107353104871,1
9.684271170008708,15188.638403883493,9,0.16287739438061702,1
69.05456417602575,15690.493840610374,5,0.2798373859769637,1
21.740853556603216,14854.712915993328,9,0.2273564801804613,1
21.37074680003205,16063.587467045123,10,0.1580638910095509,1
54.08885426209747,14602.25157169925,7,0.04089611971054488,1
9.745638992171623,14936.705401052006,8,0.16316392245627553,1
10.465392268240732,14956.780611763288,6,0.16101895149867632,1
77.25687376926452,14710.776895397907,4,0.16962305515323864,1
28.616034475683474,14301.657744482925,5,0.12409863664849043,1
13.246476899477347,14709.660413957847,3,0.32547531361219095,1
28.57193399312712,15277.538667661254,2,0.10168841097859216,1
22.758311309933333,14606.716998077916,2,0.1801637043973114,1
99.49650177777036,14684.293179533766,8,0.2744518840278987,1
30.698576812159747,14623.987668034895,4,0.470806912136596,1
31.38759663443339,14541.539004608583,4,0.38397178465535414,1
35.50081537146791,14824.935733445178,5,0.2708986161116596,1
30.57197016217639,14757.850251622856,3,0.2820667366973313,1
22.07935113618325,14707.341755193669,7,0.24849227086398995,1
28.557123995304142,15140.64806812614,4,0.5311724744862488,1
86.79040639397604,14113.159692305357,2,0.18185692845932963,1
56.67467127255098,14836.405881197094,4,0.35937268747249657,1
12.894793847646703,14336.577216331882,5,0.11633976870263514,1
33.755104982293545,14113.40430959074,1,0.38666867854362574,1
22.630073733723144,14416.666602128595,3,0.6226837892968876,1
44.672551584621544,14622.277351750141,4,0.2696924043171039,1
31.22578886325122,15036.078514145864,5,0.17158486245155424,1
14.205857485424804,14759.404548812696,4,0.7040330609580029,1
10.040647019575845,15010.072306350374,8,0.1463514693582,1
37.28215149859639,15134.538317970273,3,0.17845385479238363,1
23.81743408459555,15557.22455613217,3,0.3101909642162978,1
29.393251433866453,15154.425633543282,7,0.3315174514596131,1
54.78031626586826,14956.223909477136,7,0.7288131316304528,1
50.35847597144238,15139.91316802187,3,0.5869678798344965,1
17.147723167656654,14469.442886381736,6,0.23701014155969702,1
28.612475774928605,16003.722846404527,4,0.09597597340570348,1
30.58764948458971,15249.590790350883,6,0.4889732829677062,1
41.08754184539957,15074.11016578833,5,0.3734140375616166,1
38.89756054140945,14623.107652811246,2,0.3186907451566644,1
40.70501674700058,15707.003006124452,5,0.1002631255518864,1
28.870361815362696,15176.24579094922,2,0.39820838094106614,1
28.31171272382119,15209.68448553248,4,0.2842795841563429,1
9.528320927985806,15092.163419338733,4,0.25393594803897934,1
22.028803369459705,14904.752450807573,4,0.10860695871155365,1
18.344859251629792,15308.533117593963,5,0.2189974657569643,1
14.414456787062374,14961.679437925759,6,0.27288624621825336,1
78.51902686776289,14169.144650451864,6,0.3926578105371002,1
50.88194809935488,15060.840508393921,4,0.26038780076526824,1
45.285978083027324,14566.70015572251,1,0.2759760605098807,1
36.95368848127982,14825.236453454336,8,0.5313557933058197,1
30.73204558851984,15011.998075623867,4,0.23103089965267506,1
42.151432802653545,14848.544749030116,9,0.21079592530272875,1
19.075196839952966,15287.965644959626,7,0.410207969109975,1
32.6089335579953,15579.998698214753,4,0.37356599716605204,1
28.966441461798425,15501.93056846069,4,0.06733059075830673,1
41.873258185148394,14649.673011298828,6,0.44850783258986093,1
64.60495190576387,15775.745016061268,7,0.5694991681001439,1
20.436311553521733,15501.930670137626,5,0.618100709459917,1
27.490671831357314,15016.544641108561,3,0.12382404989391438,1
36.63243291463933,14713.527885503468,6,0.339186447080025,1
24.02747529736238,14730.019456421003,5,0.10848569275210687,1
45.22458564745641,15198.357339638045,5,0.3728983301010107,1
18.246350219626645,15109.671069423572,5,0.2212731338161202,1
22.36191578976565,15015.950576108698,5,0.35426600635242944,1
73.67081710889872,15442.981607331823,5,0.179210793553324,1
19.369226408802287,14850.856189849428,4,0.4057292573676831,1
60.4536239906175,15329.780184848154,3,0.05204207647447415,1
24.565482818646792,15137.476164151693,3,0.3718047574618608,1
40.2229908871945,15418.37401158933,12,0.676502608666536,1
26.481832489723054,14279.920214407875,9,0.2271524673393172,1
42.38181877172019,14874.360404317551,8,0.48736800071711917,1
29.113759309850145,15371.739847303765,5,0.4007572930465014,1
34.84207039029143,15402.167939780567,2,0.3307970599869287,1
12.700291603016607,14862.672924630968,6,0.18259551980247388,1
48.06828409217797,14837.785188753465,5,0.13842266176844148,1
17.117091926345736,15056.250642351164,6,0.31939775253593755,1
52.85644893010146,15265.477753826679,2,0.38466526147832764,1
18.01305897467756,15425.380976759712,1,0.23554906128522238,1
46.48849272440063,14704.442372854306,11,0.027107196821629476,1
37.125885937242664,15491.643268901673,5,0.5386703252491661,1
10.168821058796645,15461.411764175957,3,0.20113179030120681,1
20.42411313430082,15233.774217446888,5,0.4885281954101849,1
47.32707050002766,14920.594359166762,7,0.5326339017343619,1
15.319456664087586,14806.880828442554,6,0.317493695589811,1
20.010842406197728,14647.181030307616,9,0.20754499574593152,1
12.288766672375122,14424.539716024541,6,0.35926586016981427,1
30.56318403475995,14861.604044973737,5,0.11038205772431034,1
48.787306360875505,15383.269416233654,6,0.5107440966843954,1
58.94350992425362,15795.304361427385,3,0.22665825940338868,1
33.85747105351617,15067.09723944274,6,0.20879472185654974,1
5.686495899491979,15001.23317907529,12,0.49280795536500305,1
24.364265896508318,14508.395249823105,6,0.3735499162412456,1
22.196864010998414,14423.239616785926,2,0.46326606084933497,1
42.37357072815886,14725.444241283316,9,0.07136883108591345,1
18.432370521739905,14905.013228147727,5,0.2076000430229452,1
33.08904326540359,14623.630557666564,0,0.3380711120877436,1
48.1644051756114,15951.880310974815,3,0.14872494241999756,1
17.535085468779986,15568.917197292356,8,0.2822483933946373,1
25.609304175474886,14691.282454871496,3,0.11169890384231623,1
6.282434874096961,14129.96474115114,6,0.3607222780499224,1
29.967851968585297,15137.983088504789,5,0.4292681007819271,1
45.66455339455427,14891.231554886903,4,0.6536887105078256,1
29.008876066877043,13798.42141968649,1,0.459797875437911,1
10.513254802614401,15372.757689451193,4,0.4456901194214047,1
34.45329248457988,14214.57422237374,5,0.24808931970404305,1
23.102057970438224,14938.798679441077,4,0.22324494344897566,1
20.796772400268278,15133.162975917656,8,0.21250538041292627,1
23.69984732855,15444.454153430019,8,0.048751979484187045,1
37.021418850172175,15661.171878525232,5,0.4845860063696276,1
13.600185766108025,14981.82634218984,3,0.5228767112331779,0
34.172421890117235,15102.870750333208,5,0.012436733592898451,1
43.58963408454361,14609.212192286945,3,0.3979409727429118,1
46.19314830380172,14789.328320947447,5,0.17512302315942155,1
15.867521913469732,13859.601427070404,6,0.23423560859895098,1
25.011339278469173,15273.501900679361,4,0.5047923521379836,1
21.266728206345352,14758.676148925882,2,0.08684538509561986,1
42.93161262246161,14916.919227556778,10,0.22967532830195264,1
42.163496001420135,14510.724339493976,4,0.24297746352624064,1
13.509755865790922,15528.170222506338,4,0.37291060768176815,1
35.52975255518722,15062.94108573356,7,0.0776156209518577,1
77.57193425443623,14022.906258360794,3,0.26125702954843827,1
10.111548175409226,14938.2820518264,4,0.07547879403714179,1
50.212562291113734,15198.519974509913,6,0.5893427676564725,1
21.171107575415757,15139.795270492765,6,0.09437532311484345,1
47.561735628978084,15445.25564861033,10,0.5738302033398032,1
23.684393937997616,15225.502128882541,9,0.4170844305317162,1
27.222831581388366,14603.926913740417,4,0.3017577329848795,1
34.71964034915462,14676.11597619344,5,0.1191760413921267,1
19.388937917197797,15517.37482885452,8,0.0767118912308658,1
76.25491316729632,14707.164845690664,2,0.07860975843562609,1
53.54750006078273,14352.362085891711,6,0.11599764050322497,1
31.50105338203504,14655.932740331822,7,0.31993940419303235,1
23.784528361338815,15808.379170249138,7,0.16618175799931917,1
40.693436196792966,14932.787440304946,6,0.35341555934837565,1
34.6696416934213,15674.023285429943,5,0.5209254643656743,1
31.653098409939748,15518.702888969177,6,0.08388271613591171,1
32.28987602178002,15331.711363789429,10,0.29217088841863076,1
14.263769415694382,14994.687344027368,2,0.16390187676435233,1
25.621806018144607,15087.610483878405,3,0.5413776695856116,1
38.53291978054682,14632.096711404338,3,0.4395891038920536,1
18.770602191833415,14659.520230230604,2,0.2093048242307427,1
45.443453361618054,14817.687087008342,6,0.2802340602899758,1
24.941428642958858,14682.113618943522,4,0.37023415446616126,1
21.958351115153278,14872.806955766822,2,0.5605548035307597,1
16.379660268499897,14480.055044154537,1,0.15981132798132205,1
69.46493753198682,14655.227558618606,3,0.13406425133484962,1
30.14570531047528,15616.329314671639,6,0.2705405252717834,1
35.332675191135905,14953.223519781019,8,0.2645636533791233,1
24.98680204363874,15610.5663186398,5,0.41174397190254197,1
61.43389132801393,15137.097605378403,5,0.33642423814162964,1
37.52577291638554,14937.678380621059,4,0.17786982163703904,1
22.307477253127878,15147.021404122552,4,0.26491100531809514,1
49.46744812340579,14428.187900244538,7,0.14019629964054867,1
57.87187904160462,15096.860560210684,4,0.1823636757515875,1
31.118469619590595,14102.07410364506,4,0.06941661125436016,1
30.981341303392455,15195.77195939785,3,0.2364347339989905,1
15.307790253926077,14848.118660113181,7,0.2790450624043659,1
13.217459837047082,15400.974079193216,7,0.2878219287800365,1
63.72292546624838,14536.41358170204,3,0.4657333814770391,1
15.226010767887388,15641.187108951248,9,0.26841407572238946,1
22.416980411893615,14736.454241336683,3,0.1453423272941744,1
40.880392562064436,15649.807939509303,5,0.30132126791780967,1
76.93514724441901,14881.228491465534,9,0.14143849000897243,1
49.23621866265087,15135.185704563133,5,0.36683574603928515,1
21.958661393583075,14608.867760840616,3,0.30803591979019923,1
23.747992818341544,14773.944223270288,6,0.445311365263482,1
34.84959970849342,14593.335097326819,8,0.41358880676345733,1
26.454455082972466,13927.634850221428,4,0.13340827586688744,1
43.510919641573636,15642.689827977109,2,0.29144454037159895,1
29.52740714240265,15242.67261727929,5,0.3019992402677916,1
38.839112014249714,15827.860159158343,3,0.17008078994490958,1
31.04952449541334,14998.076718883778,8,0.5359545751815036,1
47.67632390884202,15270.356709405196,1,0.40216114235813527,1
36.19408171634017,14561.475399993611,6,0.2126408270248978,1
91.58415165691423,15568.682086079463,6,0.42320835291431663,1
12.830902063966903,14882.89506374361,5,0.05016471631886584,1
33.90939466886699,14856.025504558716,6,0.2879657786655044,1
41.237917858315406,14837.365193305464,4,0.40153144380656847,1
34.01302329747979,14572.36120900395,5,0.4387194752358716,1
24.99654130138636,15151.462922137778,5,0.38169809405083094,1
11.724708436131273,14774.776705943199,3,0.2725697086595989,1
51.41616069925802,15894.253876629431,6,0.23509838563150487,1
38.27544661544452,14469.273667646803,7,0.08657863930128216,1
12.207693100751985,14817.295113896418,8,0.23208452635524401,1
16.53262411984556,15415.10743256856,11,0.32723056739899886,1
26.37260623971898,14857.727219261582,8,0.5772360982447985,1
75.35187499813665,15063.756716812108,6,0.27169308642478296,1
15.250288314826362,15997.679077415196,5,0.2995360775188876,1
43.34992527332268,14924.588525613039,2,0.49506451174769533,1
50.62866598601791,15246.654895510526,4,0.6506415102781851,1
10.721697404131337,14299.00579267953,3,0.5569111159805439,1
21.227019744776825,15045.12748195962,2,0.5379663910943703,1
34.56188013331805,15510.250504614616,4,0.166530564425258,1
28.37538442875402,15676.22334643449,3,0.3876528253279772,1
34.16080467391341,15316.594989504863,4,0.15026726474758373,1
37.21694194362559,14781.897420654659,8,0.1462445606594701,1
34.01489920831013,15745.56082309448,5,0.574867226250815,1
13.934657874145785,14381.885612667364,3,0.3352513808015734,1
32.90040505239141,13939.883826627447,8,0.7383751999661972,1
22.71217581837227,14229.892525485324,2,0.16788131204315643,1
24.063290782230744,15776.432873245398,2,0.5237335550390743,1
39.74629248915267,15172.100474850766,6,0.20048047501365826,1
32.058665852110174,14181.962833122283,6,0.20074572997520912,1
80.91022995377274,15531.539118206694,8,0.18778641616695907,1
16.288994986379382,14959.246244731816,3,0.1761736304918026,1
13.205182978404864,14356.738059550744,3,0.29328027751747376,1
113.46352036663372,14683.50620675576,2,0.5322424645595563,1
40.67961368013247,15095.962279544705,4,0.36962204000900123,1
27.983281464506206,14196.90076429208,5,0.23265857065521633,1
19.480414859485712,15717.880450133573,6,0.19902969962504527,1
50.6544049864319,14845.384711001234,3,0.0764778596286668,1
23.004684065112606,14924.267384037388,7,0.16656804667264186,1
26.65308126739874,14922.042993211127,5,0.470259163826933,1
15.273323882030798,14747.754839689214,4,0.21592356998135076,1
73.05832744789375,14498.530481826736,3,0.4258734970880999,1
21.9502035754535,15074.220502094597,4,0.4283627717923186,1
65.62441273722084,15130.826129614867,2,0.41916684285332784,1
21.782277112342594,14838.813758448294,4,0.07276718842221519,1
64.680471686694,14231.434767694294,5,0.019913932133991633,1
38.385476822208915,15236.290147477535,6,0.3021547765502553,1
19.968059858382883,15868.190640045324,6,0.5712905792800378,1
34.33469367621132,14859.287558808177,4,0.13549701511236945,1
58.25418617041969,14340.034614195467,5,0.17499689143951644,1
6.215672723700704,14596.904529199455,6,0.19371226327245047,1
42.061767709235795,15383.354030085618,8,0.22936484546054003,1
40.84518746513566,15099.842069896655,6,0.4885433924414213,1
16.661807334741624,14323.853551839813,4,0.48280647171466173,1
42.42897349633016,15050.582067181365,4,0.7188234482646804,1
30.95124489739581,14936.846109292715,10,0.08974054091251879,1
3.565404209079693,14329.572528186476,4,0.13572141681596706,1
25.132012454400527,14867.314520154401,6,0.10533514369355307,1
27.658958955366327,15236.51542938523,7,0.39276739175754993,1
22.179617914226665,14994.803425455199,8,0.3502882619461932,1
23.959141085442948,14791.340257045946,7,0.16326264339203164,1
77.87203862393274,14655.584795742507,1,0.40640228474736134,1
18.65997976360708,15032.554597697583,5,0.6541626055701832,1
17.19137983248577,14146.008204952665,6,0.4236181902723601,1
21.406976140981907,15039.532326873063,3,0.21416849647855501,1
20.99927701840426,16034.125639613805,6,0.37047194742121203,1
8.166183481426968,15560.099988599919,8,0.31140545537813075,1
46.914210857389655,14975.895534069714,2,0.39249818452297236,1
16.530715910113038,15051.777861630502,5,0.08416418976555519,1
53.82629765552638,15491.930666168431,2,0.35717369488204764,1
15.495705428007113,14633.33596904914,5,0.14669425346988543,1
45.812638821857405,14452.729601740513,8,0.5924468819137203,1
21.210594715849414,14485.332263955761,7,0.0895462619582849,1
31.94476372210863,14829.42272905232,1,0.114269304137123,1
38.88938645975255,15392.449232833313,6,0.447016852732219,1
26.170060994483865,14878.315404258425,5,0.25903681029042064,1
14.808716366143443,15180.272522540352,4,0.413834998432033,1
24.062615998183013,15249.580161899157,4,0.13847937031832253,1
21.19078058268597,16081.858558039656,7,0.17985444479030238,1
59.48693571935142,15458.34023003137,3,0.2222665724670664,1
20.083094573227317,14736.853120550208,1,0.43292920243462385,1
24.816141236618332,15086.889809337114,6,0.3869155585086594,1
29.69690591528108,15361.52956258431,5,0.2570567686552242,1
23.542306317923227,14383.120362256093,10,0.05442447192660484,1
20.317875227033745,14670.177055072056,7,0.18545497921415766,1
8.967407845830882,15443.020835255327,5,0.6246248338793866,1
22.45085391270023,14612.230083736215,6,0.5553832829843519,1
34.579417782439776,15185.086066880765,2,0.21373400267089254,1
45.440350548650365,14868.02058031393,5,0.2184336479564957,1
39.11306218801853,14907.15081544017,3,0.7186025596318459,1
16.469147364168485,15573.527886663509,7,0.30944129725648284,1
38.3924160604457,15065.834262554241,7,0.19138599633560674,1
51.8762252070817,14462.970313438169,2,0.09750930398652233,1
33.390973334542224,14656.851177497607,3,0.19222536584631958,1
32.31603088922519,15615.929095810045,2,0.4586680000601891,1
24.14122493324192,15494.572893612189,6,0.33007921516431404,1
36.68008655480473,15127.933705470434,3,0.18715721038027916,1
36.47448636623983,15200.035083858425,4,0.10790020577689512,1
13.553882270895759,15602.351767049513,1,0.5603107869009705,1
13.943641428948858,15155.383423587691,5,0.6285819925951162,1
18.382156383375996,15461.011996582827,3,0.00937893725038462,1
54.83477107714384,15252.31698126359,7,0.262081842594195,1
18.368607428096084,16068.190872029381,6,0.36399288403537733,1
28.368384433054715,15463.570923283789,4,0.36120631789855284,1
31.23446692847344,15330.660294483414,3,0.2905929938269257,1
8.278567319345285,15431.039475169102,10,0.3929012462951539,1
23.79152073084389,15738.283394732427,5,0.31140795763609835,1
27.938676220531796,14923.723144330246,7,0.23109498654655572,1
23.664325212216646,14973.210388821877,7,0.2858152285884413,1
21.789384586635087,15307.476692142656,6,0.30749456337206926,1
44.25106532216794,14788.843271116255,3,0.3219435913257542,1
8.973765482379324,15051.756009477751,6,0.30306969926417365,1
33.09692400862186,15008.17267724523,3,0.3326270924287986,1
22.871495946612757,15654.225037945025,7,0.4277093856490405,1
13.192962619074335,15137.030507192092,8,0.5196247985546243,1
39.12566786209684,15357.04700429566,7,0.6214138655827914,1
21.438253296994084,15332.195143750527,10,0.2081278470085997,1
19.357963045957103,15082.583533466492,2,0.17648266077183358,1
26.692195183279843,15366.10178318864,4,0.26177517382075816,1
66.04779638203267,14183.699157262257,6,0.10721644777579667,1
81.65664848724896,14428.611778705785,2,0.20941025995066562,1
27.859590193390485,14976.387464874995,5,0.21005883628267155,1
18.56690735092225,15446.268335244142,6,0.23215031843430456,1
18.935580604367935,14973.550699960759,7,0.6577792329384217,1
48.765059585164664,14624.909793015177,4,0.2500561425669562,1
46.27297787671875,15534.971477472269,1,0.0966801394263874,1
27.998795750290856,15230.075689714104,6,0.44792305149910505,1
30.48844014093326,15153.50193954076,6,0.19534684693078744,1
73.4026911189092,14860.589675011483,2,0.18221730819846393,1
8.45493888588895,13862.328893074684,5,0.233033172838836,1
46.58846158841947,14729.67097062542,9,0.5226295870817648,1
44.8072148436365,15031.926284065488,8,0.29092578530179675,1
16.794203098833886,14869.159083953507,2,0.01877479483871022,1
53.695297034396745,15133.859496579189,5,0.3762337997071662,1
56.65404597330073,14082.156406698994,4,0.3134212701666926,1
23.908160826092132,14923.966998983242,9,0.5823624373512538,1
36.218399793400195,15415.197972219474,9,0.24601946268222788,1
15.613542508524654,15750.56521084468,5,0.17245215781362225,1
18.932340000140925,15050.033661821486,6,0.6140877910036985,1
21.294111758607553,15203.52832407543,7,0.1019061464575409,1
52.80973904681813,14843.272788704575,1,0.19648491468335147,1
50.79222953527955,14267.20834672056,5,0.18359338756812202,1
32.356468149953514,15297.624944711155,1,0.26612543651536663,1
63.40495956420112,14949.395481224616,4,0.13105005129750555,1
31.044402698589316,15199.106538619391,6,0.10269381720202027,1
19.645396535740165,14498.414217062233,9,0.037326889116497265,1
33.98221967552914,15005.408410904176,4,0.10916576508707491,1
19.79624335352342,14964.94312327314,3,0.08622535380460239,1
42.45724341844767,15713.825769164176,4,0.21036126000306574,1
46.536185664208105,14392.261866055318,9,0.33790502734597316,1
19.906859874576398,14257.94080339622,3,0.5941803728760465,1
65.43224902757994,14948.925877607755,2,0.5564573212226425,1
25.4236043596592,14687.636400632335,5,0.16775276830803715,1
31.78197566461939,15540.96530947632,3,0.24277755126354353,1
30.406039601791242,14802.124296227019,5,0.638573390375711,1
67.20270832983711,15097.2432310528,5,0.12702649047472733,1
49.52455733297611,14345.961324803151,1,0.31561745697290783,1
36.18165510245712,14802.201857249935,4,0.059156396081987576,1
40.557245720436114,14551.83213050772,5,0.4358286610411259,1
25.34802413421301,14967.016171587866,6,0.14857547931195708,1
29.180124195420806,15105.611376315883,9,0.4459486786568508,1
33.409410705066904,15142.714025407877,5,0.13200875615124483,1
33.19188032074493,15011.47359221524,3,0.235551858145546,1
65.27483882937408,15626.301607079467,6,0.4641435096186726,1
29.30859594947438,14153.689739302221,2,0.1607881105925154,1
15.778784895855887,14770.746759328958,5,0.31456526602935425,1
25.726746682159543,15177.824953833162,7,0.5780311372165758,1
27.545887456807613,15733.14639082553,8,0.25446950456946865,1
4.355674435026646,16263.362408662946,6,0.7510268395157135,1
26.613521829378595,15289.845059755431,4,0.16253653523585287,1
19.119858273218778,14690.518157389211,10,0.16662821085295398,1
25.809961314587486,15443.684725681716,5,0.4944807726235418,1
18.648862234534878,14475.600000605853,5,0.43681998794718296,1
23.194201736576428,14495.559521047115,2,0.11940616062771475,1
22.612095667918584,14945.882936236543,3,0.12663707149721493,1
11.879201664743686,15353.89291265356,8,0.2817877534620159,1
28.319663083635596,14852.305654926618,3,0.3239528986381581,1
31.33915641164849,14882.511399966845,4,0.2351439775157916,1
10.60029425373935,15071.96441646254,6,0.11226577062230066,1
34.12519163303829,14891.70984009862,4,0.4195299916577713,1
20.941711761333725,14773.532484277359,2,0.20646681507565973,1
20.96414416050043,14759.308280196245,6,0.11511087439175871,1
33.728028630045294,14697.375203078971,5,0.16808930474727113,1
41.65264646872829,14328.452778102177,8,0.06940261710038323,1
45.15522357988419,15193.024058104202,7,0.27820653662607625,1
24.60409364436575,15427.699875109964,5,0.1794139298682955,1
36.8926740616341,15460.383093322973,5,0.16205219760576836,1
43.58803459147644,14835.690717863934,5,0.07452187400876861,1
63.70074963345273,15190.564151756424,9,0.3151096402005986,1
11.84874789708307,14520.403770859291,4,0.32320393468006275,1
17.92403961443597,14954.157957235378,4,0.334782396252373,1
20.04084577727804,15183.508645829963,6,0.41956449346198765,1
58.06602720829878,14983.478294013259,4,0.19013453912032757,1
22.574994864440036,15517.625207262292,1,0.41374677437673574,1
55.41978270643458,14205.402020715235,1,0.5914251120959562,1
45.01710312038665,15060.738180136417,6,0.5363484342623617,1
27.703232530744362,14949.7668779282,6,0.32203143704911097,1
17.185842347195575,15297.06977574017,4,0.28699441296341477,1
25.477602421813256,14846.159777235607,7,0.1726161641803069,1
27.635631091112874,14912.433153731725,3,0.2736262328741248,1
